Domain Name,Domain Type,Agency,City,State
LAGRANGENY.GOV,City,Non-Federal Agency,Lagrangeville,NY
LAGUNAHILLSCA.GOV,City,Non-Federal Agency,Laguna Hills,CA
LAHABRACA.GOV,City,Non-Federal Agency,LA HABRA,CA
LAKEFORESTCA.GOV,City,Non-Federal Agency,Lake Forest,CA
LAKEGROVENY.GOV,City,Non-Federal Agency,Lake Grove,NY
LAKEJACKSON-TX.GOV,City,Non-Federal Agency,Lake Jackson,TX
LAKEJACKSONTX.GOV,City,Non-Federal Agency,Lake Jackson,TX
LAKELANDGA.GOV,City,Non-Federal Agency,Lakeland,GA
LAKELANDTN.GOV,City,Non-Federal Agency,Lakeland,TN
LAKEPARK-FL.GOV,City,Non-Federal Agency,Lake Park,FL
LAKEPARKFLORIDA.GOV,City,Non-Federal Agency,Lake Park,FL
LAKEPARKNC.GOV,City,Non-Federal Agency,Indian Trail,NC
LAKEPROVIDENCELA.GOV,City,Non-Federal Agency,Lake Providence,LA
LAKESITETN.GOV,City,Non-Federal Agency,Lakesite,TN
LAKESTATION-IN.GOV,City,Non-Federal Agency,Lake Station,IN
LAKESTEVENSWA.GOV,City,Non-Federal Agency,Lake Stevens,WA
LAKEVILLAGEAR.GOV,City,Non-Federal Agency,North Little Rock,AR
LAKEVILLE-MN.GOV,City,Non-Federal Agency,Lakeville,MN
LAKEVILLEMN.GOV,City,Non-Federal Agency,Lakeville,MN
LAKEVILLEMNFIRE.GOV,City,Non-Federal Agency,Lakeville,MN
LAKEWAY-TX.GOV,City,Non-Federal Agency,Lakeway,TX
LAKEWOODNJ.GOV,City,Non-Federal Agency,Lakewood,NJ
LAMOINE-ME.GOV,City,Non-Federal Agency,Lamoine,ME
LANCASTERNY.GOV,City,Non-Federal Agency,Lancaster,NY
LANESBORO-MN.GOV,City,Non-Federal Agency,Lanesboro,MN
LANESBOROUGH-MA.GOV,City,Non-Federal Agency,LANESBOROUGH,MA
LANSINGMI.GOV,City,Non-Federal Agency,Lansing,MI
LANTABUS-PA.GOV,City,Non-Federal Agency,Allentown,PA
LAPORTETX.GOV,City,Non-Federal Agency,La Porte,TX
LAREDOTEXAS.GOV,City,Non-Federal Agency,Laredo,TX
LASALLE-IL.GOV,City,Non-Federal Agency,LaSalle,IL
LASVEGASNEVADA.GOV,City,Non-Federal Agency,Las Vegas,NV
LASVEGASNM.GOV,City,Non-Federal Agency,Las Vegas,NM
LAUDERDALEBYTHESEA-FL.GOV,City,Non-Federal Agency,Lauderdale By The Sea,FL
LAUDERHILL-FL.GOV,City,Non-Federal Agency,Lauderhill,FL
LAUDERHILLFL.GOV,City,Non-Federal Agency,Lauderhill,FL
LAVERGNETN.GOV,City,Non-Federal Agency,La Vergne,TN
LAVERNIA-TX.GOV,City,Non-Federal Agency,La Vernia,TX
LAWRENCEBURGTN.GOV,City,Non-Federal Agency,Lawrenceburg,TN
LAWTONMI.GOV,City,Non-Federal Agency,Lawton,MI
LAWTONOK.GOV,City,Non-Federal Agency,Lawton,OK
LBTS-FL.GOV,City,Non-Federal Agency,Lauderdale-By-The-Sea,FL
LEADVILLE-CO.GOV,City,Non-Federal Agency,Leadville,CO
LEAGUECITY-TX.GOV,City,Non-Federal Agency,League City,TX
LEAGUECITYTX.GOV,City,Non-Federal Agency,League City,TX
LEANDERTX.GOV,City,Non-Federal Agency,Leander,TX
LEBANONCT.GOV,City,Non-Federal Agency,Lebanon,CT
LEBANONNH.GOV,City,Non-Federal Agency,Lebanon,NH
LEBANONOHIO.GOV,City,Non-Federal Agency,Lebanon,OH
LECLAIREIOWA.GOV,City,Non-Federal Agency,LECLAIRE,IA
LEEDSALABAMA.GOV,City,Non-Federal Agency,Leeds,AL
LEESBURGFLORIDA.GOV,City,Non-Federal Agency,Leesburg,FL
LEESBURGVA.GOV,City,Non-Federal Agency,Leesburg,VA
LEESVILLELA.GOV,City,Non-Federal Agency,LEESVILLE,LA
LEHI-UT.GOV,City,Non-Federal Agency,Lehi,UT
LENEXA-KS.GOV,City,Non-Federal Agency,Lenexa,KS
LENOIR-NC.GOV,City,Non-Federal Agency,Lenoir,NC
LENOIRCITYTN.GOV,City,Non-Federal Agency,Lenoir City,TN
LEOMINSTER-MA.GOV,City,Non-Federal Agency,Leominster,MA
LEONARDTOWNMD.GOV,City,Non-Federal Agency,Leonardtown,MD
LEONIANJ.GOV,City,Non-Federal Agency,Leonia,NJ
LEONVALLEYTEXAS.GOV,City,Non-Federal Agency,Leon Valley,TX
LEROYTOWNSHIP-MI.GOV,City,Non-Federal Agency,Webberville,MI
LEWISBURGTN.GOV,City,Non-Federal Agency,Lewisburg,TN
LEWISTONMAINE.GOV,City,Non-Federal Agency,Lewiston,ME
LEXINGTON-MA.GOV,City,Non-Federal Agency,Lexington,MA
LEXINGTONKY.GOV,City,Non-Federal Agency,lexington,KY
LEXINGTONMA.GOV,City,Non-Federal Agency,Lexington,MA
LEXINGTONNC.GOV,City,Non-Federal Agency,Lexington,NC
LEXINGTONTN.GOV,City,Non-Federal Agency,Lexington,TN
LEXINGTONVA.GOV,City,Non-Federal Agency,Lexington,VA
LHCAZ.GOV,City,Non-Federal Agency,Lake Havasu City,AZ
LIBERTYHILLTX.GOV,City,Non-Federal Agency,Liberty Hill,TX
LIBERTYIN.GOV,City,Non-Federal Agency,Liberty,IN
LIBERTYLAKEWA.GOV,City,Non-Federal Agency,Liberty Lake,WA
LIBERTYMISSOURI.GOV,City,Non-Federal Agency,Liberty,MO
LIBERTYMO.GOV,City,Non-Federal Agency,Liberty,MO
LINCOLNCA.GOV,City,Non-Federal Agency,Lincoln,CA
LINCOLNIL.GOV,City,Non-Federal Agency,Lincoln,IL
LINCOLNSHIREIL.GOV,City,Non-Federal Agency,Lincolnshire,IL
LINDALE-TX.GOV,City,Non-Federal Agency,Lindale,TX
LINDALETX.GOV,City,Non-Federal Agency,Lindale,TX
LINDENWOLDNJ.GOV,City,Non-Federal Agency,Lindenwold,NJ
LINNDALEVILLAGE-OH.GOV,City,Non-Federal Agency,Linndale,OH
LINTON-IN.GOV,City,Non-Federal Agency,Linton,IN
LITCHFIELD-NH.GOV,City,Non-Federal Agency,Litchfield,NH
LITCHFIELDNH.GOV,City,Non-Federal Agency,Litchfield,NH
LITTLEROCKAR.GOV,City,Non-Federal Agency,Little Rock,AR
LOCKHAVENPA.GOV,City,Non-Federal Agency,Lock Haven,PA
LOCKPORTNY.GOV,City,Non-Federal Agency,Lockport,NY
LOCUSTGROVE-GA.GOV,City,Non-Federal Agency,Locust Grove,GA
LODI.GOV,City,Non-Federal Agency,Lodi,CA
LODICA.GOV,City,Non-Federal Agency,Lodi,CA
LOGANCO.GOV,City,Non-Federal Agency,Sterling,CO
LOGANTOWNSHIP-PA.GOV,City,Non-Federal Agency,Altoona,PA
LOGANVILLE-GA.GOV,City,Non-Federal Agency,Loganville,GA
LOMALINDA-CA.GOV,City,Non-Federal Agency,Loma Linda,CA
LONDONBRITAINTOWNSHIP-PA.GOV,City,Non-Federal Agency,Landenberg,PA
LONDONKY.GOV,City,Non-Federal Agency,London,KY
LONEOAKTX.GOV,City,Non-Federal Agency,LONE OAK,TX
LONGBEACH.GOV,City,Non-Federal Agency,Long Beach,CA
LONGBEACHNY.GOV,City,Non-Federal Agency,Long Beach,NY
LONGBEACHWA.GOV,City,Non-Federal Agency,Long Beach,WA
LONGHILLNJ.GOV,City,Non-Federal Agency,Long Hill,NJ
LONGLAKEMN.GOV,City,Non-Federal Agency,Long Lake,MN
LONGMONTCOLORADO.GOV,City,Non-Federal Agency,Longmont,CO
LONGPORTNJ.GOV,City,Non-Federal Agency,Longport,NJ
LONGVIEWTEXAS.GOV,City,Non-Federal Agency,Longview,TX
LONGVIEWTX.GOV,City,Non-Federal Agency,Longview,TX
LORENATX.GOV,City,Non-Federal Agency,Lorena,TX
LOSALTOSCA.GOV,City,Non-Federal Agency,Los Altos,CA
LOSGATOSCA.GOV,City,Non-Federal Agency,Los Gatos,CA
LOSLUNASNM.GOV,City,Non-Federal Agency,Los Lunas,NM
LOSRANCHOSNM.GOV,City,Non-Federal Agency,Los Ranchos de Albuquerque,NM
LOTT-TX.GOV,City,Non-Federal Agency,Lott,TX
LOUISBURGKANSAS.GOV,City,Non-Federal Agency,Louisburg,KS
LOUISVILLECO.GOV,City,Non-Federal Agency,Louisville,CO
LOUISVILLEKY.GOV,City,Non-Federal Agency,Louisville,KY
LOUISVILLETN.GOV,City,Non-Federal Agency,Louisville,TN
LOVEJOY-GA.GOV,City,Non-Federal Agency,Lovejoy,GA
LOVELANDOH.GOV,City,Non-Federal Agency,Loveland,OH
LOVETTSVILLEVA.GOV,City,Non-Federal Agency,Lovettsville,VA
LOVINGTON-IL.GOV,City,Non-Federal Agency,Lovington,IL
LOWELLARKANSAS.GOV,City,Non-Federal Agency,Lowell,AR
LOWELLMA.GOV,City,Non-Federal Agency,Lowell,MA
LOWERALLOWAYSCREEK-NJ.GOV,City,Non-Federal Agency,Hancocks Bridge,NJ
LOWERPAXTON-PA.GOV,City,Non-Federal Agency,Harrisburg,PA
LUBBOCKTX.GOV,City,Non-Federal Agency,Lubbock,TX
LUDINGTON-MI.GOV,City,Non-Federal Agency,Ludington,MI
LUNENBURGMA.GOV,City,Non-Federal Agency,Lunenburg,MA
LYMAN-ME.GOV,City,Non-Federal Agency,Lyman,ME
LYMANSC.GOV,City,Non-Federal Agency,Lyman,SC
LYMECT.GOV,City,Non-Federal Agency,Lyme,CT
LYMENH.GOV,City,Non-Federal Agency,Lyme,NH
LYNCHBURGVA.GOV,City,Non-Federal Agency,Lynchburg,VA
LYNDONKS.GOV,City,Non-Federal Agency,Lyndon,KS
LYNNMA.GOV,City,Non-Federal Agency,Lynn,MA
LYNNWOODWA.GOV,City,Non-Federal Agency,Lynnwood,WA
LYONSTOWNSHIPIL.GOV,City,Non-Federal Agency,Countryside,IL
MACOMB-MI.GOV,City,Non-Federal Agency,Macomb,MI
MADEIRABEACHFL.GOV,City,Non-Federal Agency,Madeira Beach,FL
MADERA-CA.GOV,City,Non-Federal Agency,Madera,CA
MADISON-IN.GOV,City,Non-Federal Agency,Madison,IN
MADISONAL.GOV,City,Non-Federal Agency,Madison,AL
MADISONLAKEMN.GOV,City,Non-Federal Agency,Madison LAke,MN
MAGGIEVALLEYNC.GOV,City,Non-Federal Agency,Maggie Valley,NC
MAHARISHIVEDICCITY-IOWA.GOV,City,Non-Federal Agency,Maharishi Vedic City,IA
MAHOMET-IL.GOV,City,Non-Federal Agency,Mahomet,IL
MAHWAH-NJ.GOV,City,Non-Federal Agency,Mahwah,NJ
MAIDENNC.GOV,City,Non-Federal Agency,Maiden,NC
MALIBU-CA.GOV,City,Non-Federal Agency,Malibu,CA
MALVERNAR.GOV,City,Non-Federal Agency,Malvern,AR
MAMARONECK-NY.GOV,City,Non-Federal Agency,Mamaroneck,NY
MAMARONECKVILLAGENY.GOV,City,Non-Federal Agency,Mamaroneck,NY
MANASQUAN-NJ.GOV,City,Non-Federal Agency,MANASQUAN,NJ
MANASSASPARKVA.GOV,City,Non-Federal Agency,Manassas Park,VA
MANASSASVA.GOV,City,Non-Federal Agency,Manassas,VA
MANCHESTER-GA.GOV,City,Non-Federal Agency,Manchester,GA
MANCHESTER-VT.GOV,City,Non-Federal Agency,Manchester Center,VT
MANCHESTERCT.GOV,City,Non-Federal Agency,Manchester,CT
MANCHESTERMD.GOV,City,Non-Federal Agency,MANCHESTER,MD
MANCHESTERMO.GOV,City,Non-Federal Agency,Manchester,MO
MANCHESTERNH.GOV,City,Non-Federal Agency,Manchester,NH
MANISTEEMI.GOV,City,Non-Federal Agency,Traverse City,MI
MANKATO-MN.GOV,City,Non-Federal Agency,Mankato,MN
MANKATOMN.GOV,City,Non-Federal Agency,Mankato,MN
MANSFIELD-TX.GOV,City,Non-Federal Agency,Mansfield,TX
MANSFIELDCT.GOV,City,Non-Federal Agency,Mansfield,CT
MANSFIELDGA.GOV,City,Non-Federal Agency,Mans,GA
MANSFIELDTEXAS.GOV,City,Non-Federal Agency,Mansfield,TX
MANSFIELDTOWNSHIP-NJ.GOV,City,Non-Federal Agency,Port Murray,NJ
MANTUATOWNSHIPOHIO.GOV,City,Non-Federal Agency,Mantua,OH
MAPLEGROVEMN.GOV,City,Non-Federal Agency,Maple Grove,MN
MAPLEVALLEYWA.GOV,City,Non-Federal Agency,Maple Valley,WA
MAPLEWOODMN.GOV,City,Non-Federal Agency,Maplewood,MN
MARANAAZ.GOV,City,Non-Federal Agency,Marana,AZ
MARBLEFALLSTX.GOV,City,Non-Federal Agency,Marble Falls,TX
MARICOPA-AZ.GOV,City,Non-Federal Agency,Maricopa,AZ
MARIETTAGA.GOV,City,Non-Federal Agency,Marietta,GA
MARIETTAGEORGIA.GOV,City,Non-Federal Agency,Marietta,GA
MARIONKY.GOV,City,Non-Federal Agency,Marion,KY
MARIONMA.GOV,City,Non-Federal Agency,Marion,MA
MARIONSC.GOV,City,Non-Federal Agency,Marion,SC
MARKESANWI.GOV,City,Non-Federal Agency,Markesan,WI
MARLBORO-NJ.GOV,City,Non-Federal Agency,Marlboro,NJ
MARLBOROUGH-MA.GOV,City,Non-Federal Agency,Marlborough,MA
MARLOWNH.GOV,City,Non-Federal Agency,Marlow,NH
MAROAILLINOIS.GOV,City,Non-Federal Agency,Maroa,IL
MARSHALL-IL.GOV,City,Non-Federal Agency,Marshall,IL
MARSHFIELD-MA.GOV,City,Non-Federal Agency,Marshfield,MA
MARSHFIELDMO.GOV,City,Non-Federal Agency,Marshfield,MO
MARTINSVILLE-VA.GOV,City,Non-Federal Agency,Martinsville,VA
MARYSVILLEWA.GOV,City,Non-Federal Agency,Marysville,WA
MARYVILLE-TN.GOV,City,Non-Federal Agency,maryville,TN
MASHPEEMA.GOV,City,Non-Federal Agency,Mashpee,MA
MASTICBEACHVILLAGENY.GOV,City,Non-Federal Agency,Mastic Beach,NY
MATTHEWSNC.GOV,City,Non-Federal Agency,Matthews,NC
MAYAGUEZPR.GOV,City,Non-Federal Agency,Mayaguez,PR
MAYFIELDKY.GOV,City,Non-Federal Agency,Mayfield,KY
MCCOMB-MS.GOV,City,Non-Federal Agency,McComb,MS
MCDONOUGH-GA.GOV,City,Non-Federal Agency,McDonough,GA
MCKEESPORT-PA.GOV,City,Non-Federal Agency,McKeesport,PA
MCKENZIETN.GOV,City,Non-Federal Agency,McKenzie,TN
MCMINNVILLEOREGON.GOV,City,Non-Federal Agency,McMinnville,OR
MCTX.GOV,City,Non-Federal Agency,Missouri City,TX
MEADOWSPLACETX.GOV,City,Non-Federal Agency,Meadows Place,TX
MECHANICVILLENY.GOV,City,Non-Federal Agency,Mechanicville,NY
MEDFORD-MA.GOV,City,Non-Federal Agency,Medford,MA
MEDINA-WA.GOV,City,Non-Federal Agency,Medina,WA
MEDINAMN.GOV,City,Non-Federal Agency,Medina,MN
MELVILLELA.GOV,City,Non-Federal Agency,Melville,LA
MEMPHISTN.GOV,City,Non-Federal Agency,Memphis,TN
MENDONMA.GOV,City,Non-Federal Agency,Mendon,MA
MENOMONIE-WI.GOV,City,Non-Federal Agency,Menomonie,WI
MENTONEALABAMA.GOV,City,Non-Federal Agency,Mentone,AL
MERCERISLANDWA.GOV,City,Non-Federal Agency,Mercer Island,WA
MERCHANTVILLENJ.GOV,City,Non-Federal Agency,Merchantville,NJ
MERIDENCT.GOV,City,Non-Federal Agency,Meriden,CT
MERRIMACKNH.GOV,City,Non-Federal Agency,Merrimack,NH
MESAAZ.GOV,City,Non-Federal Agency,Mesa,AZ
MESILLANM.GOV,City,Non-Federal Agency,Mesilla,NM
MESQUITENV.GOV,City,Non-Federal Agency,Mesquite,NV
MESQUITETX.GOV,City,Non-Federal Agency,Mesquite,TX
MIAMIAZ.GOV,City,Non-Federal Agency,Miami,AZ
MIAMIBEACHFL.GOV,City,Non-Federal Agency,Miami Beach,FL
MIAMIGARDENS-FL.GOV,City,Non-Federal Agency,Miami Gardens,FL
MIAMILAKES-FL.GOV,City,Non-Federal Agency,Miami Lakes,FL
MIAMISPRINGS-FL.GOV,City,Non-Federal Agency,Miami Springs,FL
MIAMITOWNSHIPOH.GOV,City,Non-Federal Agency,Milford,OH
MIAMITWPOH.GOV,City,Non-Federal Agency,Milford,OH
MIDDLEBURGVA.GOV,City,Non-Federal Agency,Middleburg,VA
MIDDLESEXBORO-NJ.GOV,City,Non-Federal Agency,Middlesex,NJ
MIDDLETONMA.GOV,City,Non-Federal Agency,Middleton,MA
MIDDLETONNH.GOV,City,Non-Federal Agency,Middleton,NH
MIDDLETOWN-CT.GOV,City,Non-Federal Agency,Middletown,CT
MIDDLETOWNCT.GOV,City,Non-Federal Agency,Middletown,CT
MIDDLETOWNVA.GOV,City,Non-Federal Agency,Middletown,VA
MIDLANDTEXAS.GOV,City,Non-Federal Agency,Midland,TX
MIDLOTHIANTX.GOV,City,Non-Federal Agency,Midlothian,TX
MIDWAY-NC.GOV,City,Non-Federal Agency,Winston-Salem,NC
MIFFLIN-OH.GOV,City,Non-Federal Agency,Gahanna,OH
MILAN-NY.GOV,City,Non-Federal Agency,Milan,NY
MILANMO.GOV,City,Non-Federal Agency,Milan,MO
MILANOHIO.GOV,City,Non-Federal Agency,Milan,OH
MILFORD-CT.GOV,City,Non-Federal Agency,Milford,CT
MILFORD-DE.GOV,City,Non-Federal Agency,Milford,DE
MILFORDNE.GOV,City,Non-Federal Agency,Milford,NE
MILLIKENCO.GOV,City,Non-Federal Agency,Milliken,CO
MILLIKENCOLORADO.GOV,City,Non-Federal Agency,Milliken,CO
MILLINGTONTN.GOV,City,Non-Federal Agency,Millington,TN
MILLSTONENJ.GOV,City,Non-Federal Agency,Millstone,NJ
MILLSWY.GOV,City,Non-Federal Agency,Mills,WY
MILLVILLENJ.GOV,City,Non-Federal Agency,Millville,NJ
MILTON-WI.GOV,City,Non-Federal Agency,Milton,WI
MILWAUKEE.GOV,City,Non-Federal Agency,Milwaukee,WI
MILWAUKIEOREGON.GOV,City,Non-Federal Agency,Milwaukie,OR
MINEOLA-NY.GOV,City,Non-Federal Agency,Mineola,NY
MINERALWELLSTX.GOV,City,Non-Federal Agency,Mineral Wells,TX
MINNEAPOLIS-MN.GOV,City,Non-Federal Agency,Minneapolis,MN
MINNEAPOLISMN.GOV,City,Non-Federal Agency,Minneapolis,MN
MINNETONKA-MN.GOV,City,Non-Federal Agency,Minnetonka,MN
MIRAMARFL.GOV,City,Non-Federal Agency,Miramar,FL
MISSIONHILLSKS.GOV,City,Non-Federal Agency,Mission Hills,KS
MISSOULA-MT.GOV,City,Non-Federal Agency,Missoula,MT
MISSOURICITYTEXAS.GOV,City,Non-Federal Agency,Missouri City,TX
MISSOURICITYTX.GOV,City,Non-Federal Agency,Missouri City,TX
MITCHELL-IN.GOV,City,Non-Federal Agency,Mitchell,IN
MLTWA.GOV,City,Non-Federal Agency,Mountlake Terrace,WA
MOCKSVILLENC.GOV,City,Non-Federal Agency,Mocksville,NC
MONROEGA.GOV,City,Non-Federal Agency,Monroe,GA
MONROEMI.GOV,City,Non-Federal Agency,Monroe,MI
MONROETWP-OH.GOV,City,Non-Federal Agency,Bethel,OH
MONROEVILLEAL.GOV,City,Non-Federal Agency,Monroeville,AL
MONROEWA.GOV,City,Non-Federal Agency,Monroe,WA
MONTAGUE-MA.GOV,City,Non-Federal Agency,Turners Falls,MA
MONTCLAIRCA.GOV,City,Non-Federal Agency,Montclair,CA
MONTEREYMA.GOV,City,Non-Federal Agency,Monterey,MA
MONTGOMERYAL.GOV,City,Non-Federal Agency,Montgomery,AL
MONTGOMERYMA.GOV,City,Non-Federal Agency,Montgomery,MA
MONTGOMERYOHIO.GOV,City,Non-Federal Agency,Montgomery,OH
MONTGOMERYTEXAS.GOV,City,Non-Federal Agency,Montgomery,TX
MONTICELLOIN.GOV,City,Non-Federal Agency,Monticello,IN
MOODYALABAMA.GOV,City,Non-Federal Agency,Moody,AL
MOODYTX.GOV,City,Non-Federal Agency,Moody,TX
MOORPARKCA.GOV,City,Non-Federal Agency,Moorpark,CA
MOREHEAD-KY.GOV,City,Non-Federal Agency,Morehead,KY
MORGANTONNC.GOV,City,Non-Federal Agency,Morganton,NC
MORGANTOWNWV.GOV,City,Non-Federal Agency,Morgantown,WV
MORIARTYNM.GOV,City,Non-Federal Agency,Moriarty,NM
MORNINGSIDEMD.GOV,City,Non-Federal Agency,Morningside,MD
MORROBAYCA.GOV,City,Non-Federal Agency,Morro Bay,CA
MORTON-IL.GOV,City,Non-Federal Agency,Morton,IL
MOULTONBOROUGHNH.GOV,City,Non-Federal Agency,Moultonborough,NH
MOUNTAINAIRNM.GOV,City,Non-Federal Agency,Mountainair,NM
MOUNTAINHOUSECA.GOV,City,Non-Federal Agency,Mountain House,CA
MOUNTAINPARK-GA.GOV,City,Non-Federal Agency,Mountain Park,GA
MOUNTAINVIEW.GOV,City,Non-Federal Agency,Mountain View,CA
MOUNTCARMELTN.GOV,City,Non-Federal Agency,Mount Carmel,TN
MOUNTKISCONY.GOV,City,Non-Federal Agency,Mount Kisco,NY
MOUNTPLEASANTTN.GOV,City,Non-Federal Agency,Mount Pleasant,TN
MOUNTPOCONO-PA.GOV,City,Non-Federal Agency,Mount Pocono,PA
MOUNTPROSPECT-IL.GOV,City,Non-Federal Agency,Mount Prospect,IL
MOUNTPROSPECTIL.GOV,City,Non-Federal Agency,Mount Prospect,IL
MOUNTVERNONWA.GOV,City,Non-Federal Agency,Mount Vernon,WA
MSVFL.GOV,City,Non-Federal Agency,Miami Shores,FL
MTCRESTEDBUTTE-CO.GOV,City,Non-Federal Agency,Mt. Crested Butte,CO
MTJULIET-TN.GOV,City,Non-Federal Agency,Mt Juliet,TN
MTPLEASANTWI.GOV,City,Non-Federal Agency,Mount Pleasant,WI
MTSHASTACA.GOV,City,Non-Federal Agency,Mt. Shasta,CA
MUKILTEOWA.GOV,City,Non-Federal Agency,Mukilteo,WA
MUNDELEIN-IL.GOV,City,Non-Federal Agency,Mundelein,IL
MUNDYTWP-MI.GOV,City,Non-Federal Agency,Swartz Creek,MI
MURFREESBOROTN.GOV,City,Non-Federal Agency,Murfreesboro,TN
MURPHYSBORO-IL.GOV,City,Non-Federal Agency,Murphysboro,IL
MURPHYTX.GOV,City,Non-Federal Agency,Murphy,TX
MURRAYKY.GOV,City,Non-Federal Agency,Murray,KY
MURRIETACA.GOV,City,Non-Federal Agency,Murrieta,CA
MUSCATINEIOWA.GOV,City,Non-Federal Agency,Muscatine,IA
MUSKEGON-MI.GOV,City,Non-Federal Agency,Muskegon,MI
MVPD.GOV,City,Non-Federal Agency,Mountain View,CA
MYARLINGTONTX.GOV,City,Non-Federal Agency,Arlington,TX
MYCOLUMBUS.GOV,City,Non-Federal Agency,Columbus,OH
MYDELRAYBEACHFL.GOV,City,Non-Federal Agency,Delray Beach,FL
NAGSHEADNC.GOV,City,Non-Federal Agency,Nags Head,NC
NANTUCKET-MA.GOV,City,Non-Federal Agency,Nantucket,MA
NAPA-CA.GOV,City,Non-Federal Agency,Napa,CA
NAPLESCITYUT.GOV,City,Non-Federal Agency,Naples,UT
NARBERTHPA.GOV,City,Non-Federal Agency,Narberth,PA
NARRAGANSETTRI.GOV,City,Non-Federal Agency,Narragansett,RI
NASHOTAH-WI.GOV,City,Non-Federal Agency,Nashotah,WI
NASHUANH.GOV,City,Non-Federal Agency,Nashua,NH
NASHVILLE.GOV,City,Non-Federal Agency,Nashville,TN
NATCHITOCHESLA.GOV,City,Non-Federal Agency,Natchitoches,LA
NATIONALCITYCA.GOV,City,Non-Federal Agency,National City,CA
NAUGATUCK-CT.GOV,City,Non-Federal Agency,Naugatuck,CT
NAVASOTATX.GOV,City,Non-Federal Agency,Navasota,TX
NAZARETHBOROUGHPA.GOV,City,Non-Federal Agency,Nazareth,PA
NBCA.GOV,City,Non-Federal Agency,Newport Beach,CA
NEBRASKACITYNE.GOV,City,Non-Federal Agency,Nebraska City,NE
NEEDHAMMA.GOV,City,Non-Federal Agency,NEEDHAM,MA
NEVADACITYCA.GOV,City,Non-Federal Agency,Nevada City,CA
NEVADAMO.GOV,City,Non-Federal Agency,Nevada,MO
NEWARKDE.GOV,City,Non-Federal Agency,Newark,DE
NEWARKNJ.GOV,City,Non-Federal Agency,newark,NJ
NEWAUBURNMN.GOV,City,Non-Federal Agency,New Auburn,MN
NEWBEDFORD-MA.GOV,City,Non-Federal Agency,New Bedford,MA
NEWBERGOREGON.GOV,City,Non-Federal Agency,Newberg,OR
NEWBOSTONNH.GOV,City,Non-Federal Agency,New Boston,NH
NEWBRIGHTONMN.GOV,City,Non-Federal Agency,New Brighton,MN
NEWBRITAINCT.GOV,City,Non-Federal Agency,New Britain,CT
NEWBURGH-IN.GOV,City,Non-Federal Agency,Newburgh,IN
NEWBURGHHTSOH.GOV,City,Non-Federal Agency,Newburgh Heights,OH
NEWCANAANCT.GOV,City,Non-Federal Agency,New Canaan,CT
NEWCARROLLTONMD.GOV,City,Non-Federal Agency,New Carrollton,MD
NEWCASTLEPA.GOV,City,Non-Federal Agency,New Castle,PA
NEWCONCORD-OH.GOV,City,Non-Federal Agency,New Concord,OH
NEWFIELDSNH.GOV,City,Non-Federal Agency,Newfields,NH
NEWHARMONY-IN.GOV,City,Non-Federal Agency,New Harmony,IN
NEWHAVENCT.GOV,City,Non-Federal Agency,New Haven,CT
NEWHOPEMN.GOV,City,Non-Federal Agency,New Hope,MN
NEWHOPETX.GOV,City,Non-Federal Agency,New Hope,TX
NEWINGTONCT.GOV,City,Non-Federal Agency,Newington,CT
NEWMARKETNH.GOV,City,Non-Federal Agency,Newmarket,NH
NEWMARLBOROUGHMA.GOV,City,Non-Federal Agency,Mill River,MA
NEWNANGA.GOV,City,Non-Federal Agency,Newnan,GA
NEWORLEANSLA.GOV,City,Non-Federal Agency,New Orleans,LA
NEWPORT-RI.GOV,City,Non-Federal Agency,Newport,RI
NEWPORTBEACH-CA.GOV,City,Non-Federal Agency,Newport Beach,CA
NEWPORTBEACHCA.GOV,City,Non-Federal Agency,Newport Beach,CA
NEWPORTKY.GOV,City,Non-Federal Agency,Newport,KY
NEWPORTNEWSVA.GOV,City,Non-Federal Agency,Newport News,VA
NEWPORTNH.GOV,City,Non-Federal Agency,Newport,NH
NEWPORTOREGON.GOV,City,Non-Federal Agency,Newport,OR
NEWRICHMONDWI.GOV,City,Non-Federal Agency,New Richmond ,WI
NEWRUSSIATOWNSHIP-OH.GOV,City,Non-Federal Agency,Oberlin,OH
NEWTON-NH.GOV,City,Non-Federal Agency,Newton,NH
NEWTONMA.GOV,City,Non-Federal Agency,Newton,MA
NEWTONNC.GOV,City,Non-Federal Agency,Newton,NC
NEWTOWN-CT.GOV,City,Non-Federal Agency,Newtown,CT
NEWTOWNOHIO.GOV,City,Non-Federal Agency,Newtown,OH
NEWTOWNPA.GOV,City,Non-Federal Agency,Newtown,PA
NEWWINDSOR-NY.GOV,City,Non-Federal Agency,New Windsor,NY
NEWWINDSORMD.GOV,City,Non-Federal Agency,New Windsor,MD
NIAGARAFALLSNY.GOV,City,Non-Federal Agency,Niagara Falls,NY
NIAGARAFALLSNYCARTS.GOV,City,Non-Federal Agency,Niagara Falls,NY
NICHOLSHILLS-OK.GOV,City,Non-Federal Agency,Nichols Hills,OK
NILES-IL.GOV,City,Non-Federal Agency,Niles,IL
NILESTWPMI.GOV,City,Non-Federal Agency,Niles,MI
NINETYSIXSC.GOV,City,Non-Federal Agency,Ninety SIX,SC
NINNEKAHOK.GOV,City,Non-Federal Agency,NINNEKAH,OK
NISSEQUOGUENY.GOV,City,Non-Federal Agency,St. James,NY
NIXAMO.GOV,City,Non-Federal Agency,Nixa,MO
NNVA.GOV,City,Non-Federal Agency,Newport News,VA
