Domain Name,Domain Type,Agency,City,State,Status
HARMONYTWP-NJ.GOV,City,Non-Federal Agency,Phillipsburg,NJ,ACTIVE
HARPERCOUNTYKS.GOV,City,Non-Federal Agency,Anthony,KS,ACTIVE
HARRAH-OK.GOV,City,Non-Federal Agency,Harrah,OK,ACTIVE
HARRINGTONPARKNJ.GOV,City,Non-Federal Agency,HARRINGTON PARK,NJ,ACTIVE
HARRISBURGPA.GOV,City,Non-Federal Agency,Harrisburg,PA,ACTIVE
HARRISBURGSD.GOV,City,Non-Federal Agency,Harrisburg,SD,ACTIVE
HARRISON-NY.GOV,City,Non-Federal Agency,Harrison,NY,ACTIVE
HARRISONBURGVA.GOV,City,Non-Federal Agency,Harrisonburg,VA,ACTIVE
HARRISONOH.GOV,City,Non-Federal Agency,Harrison,OH,ACTIVE
HARRISONOHIO.GOV,City,Non-Federal Agency,Harrison,OH,ACTIVE
HARRISONTWP-PA.GOV,City,Non-Federal Agency,Natrona Heights,PA,ACTIVE
HARTFORD.GOV,City,Non-Federal Agency,Hartford,CT,ACTIVE
HARTSVILLESC.GOV,City,Non-Federal Agency,Hartsville,SC,ACTIVE
HARWICH-MA.GOV,City,Non-Federal Agency,Harwich,MA,ACTIVE
HASTINGSMN.GOV,City,Non-Federal Agency,Hastings,MN,ACTIVE
HAVERHILLMA.GOV,City,Non-Federal Agency,Haverhill,MA,ACTIVE
HAVREDEGRACEMD.GOV,City,Non-Federal Agency,Havre de Grace,MD,ACTIVE
HAWTHORNECA.GOV,City,Non-Federal Agency,Hawthorne,CA,ACTIVE
HAYDEN-CO.GOV,City,Non-Federal Agency,Hayden,CO,ACTIVE
HAYESTOWNSHIPMI.GOV,City,Non-Federal Agency,Charlevoix,MI,ACTIVE
HAYSIVIRGINIA.GOV,City,Non-Federal Agency,Haysi,VA,ACTIVE
HAYWARD-CA.GOV,City,Non-Federal Agency,Hayward,CA,ACTIVE
HAZARDKY.GOV,City,Non-Federal Agency,Hazard,KY,ACTIVE
HAZLEHURSTGA.GOV,City,Non-Federal Agency,Hazlehurst,GA,ACTIVE
HEADOFTHEHARBORNY.GOV,City,Non-Federal Agency,Saint James,NY,ACTIVE
HEATHOHIO.GOV,City,Non-Federal Agency,Heath,OH,ACTIVE
HEDWIGTX.GOV,City,Non-Federal Agency,Houston,TX,ACTIVE
HELENAMT.GOV,City,Non-Federal Agency,Helena,MT,ACTIVE
HELOTES-TX.GOV,City,Non-Federal Agency,Helotes,TX,ACTIVE
HENDERSONNEVADA.GOV,City,Non-Federal Agency,Henderson,NV,ACTIVE
HENDERSONNV.GOV,City,Non-Federal Agency,Henderson,NV,ACTIVE
HENDERSONTN.GOV,City,Non-Federal Agency,Henderson,TN,ACTIVE
HENDERSONVILLENC.GOV,City,Non-Federal Agency,Hendersonville,NC,ACTIVE
HEREFORD-TX.GOV,City,Non-Federal Agency,Hereford,TX,ACTIVE
HERNDON-VA.GOV,City,Non-Federal Agency,Herndon,VA,ACTIVE
HEYWORTH-IL.GOV,City,Non-Federal Agency,Heyworth,IL,ACTIVE
HIALEAHFL.GOV,City,Non-Federal Agency,Hialeah,FL,ACTIVE
HIAWASSEEGA.GOV,City,Non-Federal Agency,Hiawassee,GA,ACTIVE
HICKORYCREEK-TX.GOV,City,Non-Federal Agency,Hickory Creek,TX,ACTIVE
HICKORYNC.GOV,City,Non-Federal Agency,Hickory,NC,ACTIVE
HIDEOUTUTAH.GOV,City,Non-Federal Agency,Hideout,UT,ACTIVE
HIGHLANDHEIGHTS-KY.GOV,City,Non-Federal Agency,Highland Heights,KY,ACTIVE
HIGHLANDIL.GOV,City,Non-Federal Agency,Highland,IL,ACTIVE
HIGHLANDS-NY.GOV,City,Non-Federal Agency,Highland Falls,NY,ACTIVE
HIGHPOINT-NC.GOV,City,Non-Federal Agency,High Point,NC,ACTIVE
HIGHPOINTNC.GOV,City,Non-Federal Agency,High Point,NC,ACTIVE
HILLIARDOHIO.GOV,City,Non-Federal Agency,Hilliard,OH,ACTIVE
HILLSBORO-OREGON.GOV,City,Non-Federal Agency,HILLSBORO,OR,ACTIVE
HILLSBOROUGHNC.GOV,City,Non-Federal Agency,Hillsborough,NC,ACTIVE
HILTONHEADISLANDSC.GOV,City,Non-Federal Agency,Hilton Head Island,SC,ACTIVE
HINGHAM-MA.GOV,City,Non-Federal Agency,Hingham,MA,ACTIVE
HIRAM-GA.GOV,City,Non-Federal Agency,Hiram,GA,ACTIVE
HOBOKENNJ.GOV,City,Non-Federal Agency,Hoboken,NJ,ACTIVE
HOLBROOKMA.GOV,City,Non-Federal Agency,Holbrook,MA,ACTIVE
HOLDEN-MA.GOV,City,Non-Federal Agency,Holden,MA,ACTIVE
HOLDENMA.GOV,City,Non-Federal Agency,HOLDEN,MA,ACTIVE
HOLDERNESS-NH.GOV,City,Non-Federal Agency,Holderness,NH,ACTIVE
HOLLANDTOWNSHIPNJ.GOV,City,Non-Federal Agency,Milford,NJ,ACTIVE
HOLLYWOODPARK-TX.GOV,City,Non-Federal Agency,Hollywood Park,TX,ACTIVE
HOMERGLENIL.GOV,City,Non-Federal Agency,Homer Glen,IL,ACTIVE
HOMEWOODIL.GOV,City,Non-Federal Agency,Homewood,IL,ACTIVE
HONDO-TX.GOV,City,Non-Federal Agency,Hondo,TX,ACTIVE
HOOPESTON-IL.GOV,City,Non-Federal Agency,Hoopeston,IL,ACTIVE
HOOVERAL.GOV,City,Non-Federal Agency,Hoover,AL,ACTIVE
HOOVERALABAMA.GOV,City,Non-Federal Agency,Hoover,AL,ACTIVE
HOPEDALE-MA.GOV,City,Non-Federal Agency,Hopedale,MA,ACTIVE
HOPEWELLVA.GOV,City,Non-Federal Agency,HOPEWELL,VA,ACTIVE
HOPKINSPARK-IL.GOV,City,Non-Federal Agency,Hopkins Park,IL,ACTIVE
HOPKINSVILLE-KY.GOV,City,Non-Federal Agency,Hopkinsville,KY,ACTIVE
HOPKINTON-NH.GOV,City,Non-Federal Agency,Hopkinton,NH,ACTIVE
HOPKINTONMA.GOV,City,Non-Federal Agency,Hopkinton,MA,ACTIVE
HORICONNY.GOV,City,Non-Federal Agency,Brant Lake,NY,ACTIVE
HORIZONCITY-TX.GOV,City,Non-Federal Agency,Horizon City,TX,ACTIVE
HORSESHOE-BAY-TX.GOV,City,Non-Federal Agency,Horseshoe Bay,TX,ACTIVE
HOUSTON-AK.GOV,City,Non-Federal Agency,Houston,AK,ACTIVE
HOUSTONTX.GOV,City,Non-Federal Agency,Houston,TX,ACTIVE
HPCA.GOV,City,Non-Federal Agency,Huntington Park,CA,ACTIVE
HRPDCVA.GOV,City,Non-Federal Agency,Chesapeake,VA,ACTIVE
HUACHUCACITYAZ.GOV,City,Non-Federal Agency,Huachuca City,AZ,ACTIVE
HUDSONNH.GOV,City,Non-Federal Agency,Hudson,NH,ACTIVE
HUETTER-ID.GOV,City,Non-Federal Agency,POST FALLS,ID,ACTIVE
HULMEVILLE-PA.GOV,City,Non-Federal Agency,Hulmeville,PA,ACTIVE
HUMBLETX.GOV,City,Non-Federal Agency,Humble,TX,ACTIVE
HUNTINGBURG-IN.GOV,City,Non-Federal Agency,Huntingburg,IN,ACTIVE
HUNTINGTONBEACHCA.GOV,City,Non-Federal Agency,Huntington Beach,CA,ACTIVE
HUNTINGTONNY.GOV,City,Non-Federal Agency,Huntington,NY,ACTIVE
HUNTSPOINT-WA.GOV,City,Non-Federal Agency,Hunts Point,WA,ACTIVE
HUNTSVILLEAL.GOV,City,Non-Federal Agency,Huntsville,AL,ACTIVE
HUNTSVILLETX.GOV,City,Non-Federal Agency,Huntsville,TX,ACTIVE
HURLOCK-MD.GOV,City,Non-Federal Agency,Hurlock,MD,ACTIVE
HURONTOWNSHIP-MI.GOV,City,Non-Federal Agency,New Boston,MI,ACTIVE
HURST-TEXAS.GOV,City,Non-Federal Agency,Hurst,TX,ACTIVE
HURSTTX.GOV,City,Non-Federal Agency,Hurst,TX,ACTIVE
HUTTOTX.GOV,City,Non-Federal Agency,Hutto,TX,ACTIVE
HVLNC.GOV,City,Non-Federal Agency,Hendersonville,NC,ACTIVE
IDABEL-OK.GOV,City,Non-Federal Agency,Idabel,OK,ACTIVE
IDAHOFALLSIDAHO.GOV,City,Non-Federal Agency,Idaho Falls,ID,ACTIVE
ILWACO-WA.GOV,City,Non-Federal Agency,Ilwaco,WA,ACTIVE
IMPERIALBEACHCA.GOV,City,Non-Federal Agency,Imperial Beach,CA,ACTIVE
INCLINEVILLAGE-NV.GOV,City,Non-Federal Agency,INCLINE VILLAGE,NV,ACTIVE
INDEPENDENCEKS.GOV,City,Non-Federal Agency,INDEPENDENCE,KS,ACTIVE
INDEPENDENCEMO.GOV,City,Non-Federal Agency,Independence,MO,ACTIVE
INDEPENDENCEOHIO.GOV,City,Non-Federal Agency,Independence,OH,ACTIVE
INDIANAPOLIS-IN.GOV,City,Non-Federal Agency,Indianapolis,IN,ACTIVE
INDIANHEADPARK-IL.GOV,City,Non-Federal Agency,Indian Head Park,IL,ACTIVE
INDIANOLAIOWA.GOV,City,Non-Federal Agency,Indianola,IA,ACTIVE
INDIANOLAMS.GOV,City,Non-Federal Agency,Indianola,MS,ACTIVE
INDIANPOINT-MO.GOV,City,Non-Federal Agency,Branson,MO,ACTIVE
INDY.GOV,City,Non-Federal Agency,Indianapolis,IN,ACTIVE
INGLESIDETX.GOV,City,Non-Federal Agency,Ingleside,TX,ACTIVE
INTERLACHEN-FL.GOV,City,Non-Federal Agency,Interlachen,FL,ACTIVE
INVERNESS-FL.GOV,City,Non-Federal Agency,Inverness,FL,ACTIVE
INVERNESS-IL.GOV,City,Non-Federal Agency,Inverness,IL,ACTIVE
IPSWICH-MA.GOV,City,Non-Federal Agency,Ipswich,MA,ACTIVE
IPSWICHMA.GOV,City,Non-Federal Agency,Ipswich,MA,ACTIVE
IRONTONMO.GOV,City,Non-Federal Agency,Ironton,MO,ACTIVE
IRVINGTONNY.GOV,City,Non-Federal Agency,Irvington,NY,ACTIVE
IRWINDALECA.GOV,City,Non-Federal Agency,Irwindale,CA,ACTIVE
ISLIP-NY.GOV,City,Non-Federal Agency,Islip,NY,ACTIVE
ISLIPNY.GOV,City,Non-Federal Agency,Islip,NY,ACTIVE
ISLIPTOWN-NY.GOV,City,Non-Federal Agency,Islip,NY,ACTIVE
ISSAQUAHWA.GOV,City,Non-Federal Agency,Issaquah,WA,ACTIVE
JACINTOCITY-TX.GOV,City,Non-Federal Agency,Jacinto City,TX,ACTIVE
JACKSON-SC.GOV,City,Non-Federal Agency,Jackson,SC,ACTIVE
JACKSONMS.GOV,City,Non-Federal Agency,Jackson,MS,ACTIVE
JACKSONTOWNSHIP-PA.GOV,City,Non-Federal Agency,Myerstown,PA,ACTIVE
JACKSONTOWNSHIPPA.GOV,City,Non-Federal Agency,Jackson Township,PA,ACTIVE
JACKSONTWP-PA.GOV,City,Non-Federal Agency,Reeders,PA,ACTIVE
JACKSONVILLENC.GOV,City,Non-Federal Agency,Jacksonville,NC,ACTIVE
JAMESTOWN-NC.GOV,City,Non-Federal Agency,Jamestown,NC,ACTIVE
JAMESTOWNRI.GOV,City,Non-Federal Agency,Jamestown,RI,ACTIVE
JAMESTOWNTN.GOV,City,Non-Federal Agency,Jamestown,TN,ACTIVE
JANESVILLEMN.GOV,City,Non-Federal Agency,Janesville,MN,ACTIVE
JEFFERSONCITYMO.GOV,City,Non-Federal Agency,Jefferson City,MO,ACTIVE
JEFFERSONTOWNKY.GOV,City,Non-Federal Agency,Jeffersontown,KY,ACTIVE
JEMEZSPRINGS-NM.GOV,City,Non-Federal Agency,Jemez Springs,NM,ACTIVE
JERICHOVT.GOV,City,Non-Federal Agency,Jericho,VT,ACTIVE
JEROME-OH.GOV,City,Non-Federal Agency,Plain City,OH,ACTIVE
JERSEYCITYNJ.GOV,City,Non-Federal Agency,Jersey City,NJ,ACTIVE
JESUPGA.GOV,City,Non-Federal Agency,Jesup,GA,ACTIVE
JOHNSCREEKGA.GOV,City,Non-Federal Agency,Johns Creek,GA,ACTIVE
JOHNSONCITYTN.GOV,City,Non-Federal Agency,Johnson City,TN,ACTIVE
JONESVILLENC.GOV,City,Non-Federal Agency,Jonesville,NC,ACTIVE
JORDANMN.GOV,City,Non-Federal Agency,Jordan,MN,ACTIVE
JUNCTIONCITY-KS.GOV,City,Non-Federal Agency,Junction City,KS,ACTIVE
JUNCTIONCITYOREGON.GOV,City,Non-Federal Agency,Junction City,OR,ACTIVE
JUPITERFL.GOV,City,Non-Federal Agency,Jupiter,FL,ACTIVE
KANNAPOLISNC.GOV,City,Non-Federal Agency,Concord,NC,ACTIVE
KANSASCITYMO.GOV,City,Non-Federal Agency,Kansas City,MO,ACTIVE
KCMO.GOV,City,Non-Federal Agency,Kansas City,MO,ACTIVE
KEANSBURGNJ.GOV,City,Non-Federal Agency,Keansburg,NJ,ACTIVE
KELSO.GOV,City,Non-Federal Agency,Kelso,WA,ACTIVE
KEMAH-TX.GOV,City,Non-Federal Agency,Kemah,TX,ACTIVE
KENMOREWA.GOV,City,Non-Federal Agency,Kenmore,WA,ACTIVE
KENNEBUNKPORTME.GOV,City,Non-Federal Agency,Kennebunkport,ME,ACTIVE
KENNESAW-GA.GOV,City,Non-Federal Agency,Kennesaw,GA,ACTIVE
KENTWA.GOV,City,Non-Federal Agency,Kent,WA,ACTIVE
KERRVILLETX.GOV,City,Non-Federal Agency,Kerrville,TX,ACTIVE
KILLEENTEXAS.GOV,City,Non-Federal Agency,Killeen,TX,ACTIVE
KILLINGLYCT.GOV,City,Non-Federal Agency,Danielson,CT,ACTIVE
KINDERHOOK-NY.GOV,City,Non-Federal Agency,Niverville,NY,ACTIVE
KINGSLANDGA.GOV,City,Non-Federal Agency,Kingsland,GA,ACTIVE
KINGSPORTTN.GOV,City,Non-Federal Agency,Kingsport,TN,ACTIVE
KINGSTON-NY.GOV,City,Non-Federal Agency,Kingston,NY,ACTIVE
KINGSTONSPRINGS-TN.GOV,City,Non-Federal Agency,Kingston Springs,TN,ACTIVE
KINROSSTOWNSHIP-MI.GOV,City,Non-Federal Agency,Kincheloe,MI,ACTIVE
KINSTONNC.GOV,City,Non-Federal Agency,Kinston,NC,ACTIVE
KIRKLANDWA.GOV,City,Non-Federal Agency,Kirkland,WA,ACTIVE
KISSIMMEE-FL.GOV,City,Non-Federal Agency,Kissimmee,FL,ACTIVE
KISSIMMEEFL.GOV,City,Non-Federal Agency,Kissimmee,FL,ACTIVE
KITTERYME.GOV,City,Non-Federal Agency,Kittery,ME,ACTIVE
KITTYHAWKNC.GOV,City,Non-Federal Agency,Kitty Hawk,NC,ACTIVE
KNIGHTDALENC.GOV,City,Non-Federal Agency,Knightdale,NC,ACTIVE
KNOXVILLEIA.GOV,City,Non-Federal Agency,Knoxville,IA,ACTIVE
KNOXVILLEIOWA.GOV,City,Non-Federal Agency,Knoxville,IA,ACTIVE
KNOXVILLETN.GOV,City,Non-Federal Agency,Knoxville,TN,ACTIVE
KUNAID.GOV,City,Non-Federal Agency,Kuna,ID,ACTIVE
LACKAWANNANY.GOV,City,Non-Federal Agency,Lackawanna,NY,ACTIVE
LACKAWAXENTOWNSHIPPA.GOV,City,Non-Federal Agency,Hawley,PA,ACTIVE
LAFOLLETTETN.GOV,City,Non-Federal Agency,LaFollette,TN,ACTIVE
LAGRANGEGA.GOV,City,Non-Federal Agency,LaGrange,GA,ACTIVE
LAGRANGENY.GOV,City,Non-Federal Agency,Lagrangeville,NY,ACTIVE
LAGUNAHILLSCA.GOV,City,Non-Federal Agency,Laguna Hills,CA,ACTIVE
LAHABRACA.GOV,City,Non-Federal Agency,LA HABRA,CA,ACTIVE
LAKEFORESTCA.GOV,City,Non-Federal Agency,Lake Forest,CA,ACTIVE
LAKEGROVENY.GOV,City,Non-Federal Agency,Lake Grove,NY,ACTIVE
LAKEJACKSON-TX.GOV,City,Non-Federal Agency,Lake Jackson,TX,ACTIVE
LAKEJACKSONTX.GOV,City,Non-Federal Agency,Lake Jackson,TX,ACTIVE
LAKELANDGA.GOV,City,Non-Federal Agency,Lakeland,GA,ACTIVE
LAKELANDTN.GOV,City,Non-Federal Agency,Lakeland,TN,ACTIVE
LAKEPARKNC.GOV,City,Non-Federal Agency,Indian Trail,NC,ACTIVE
LAKEPROVIDENCELA.GOV,City,Non-Federal Agency,Lake Providence,LA,ACTIVE
LAKESITETN.GOV,City,Non-Federal Agency,Lakesite,TN,ACTIVE
LAKESTATION-IN.GOV,City,Non-Federal Agency,Lake Station,IN,ACTIVE
LAKESTEVENSWA.GOV,City,Non-Federal Agency,Lake Stevens,WA,ACTIVE
LAKEVILLE-MN.GOV,City,Non-Federal Agency,Lakeville,MN,ACTIVE
LAKEVILLEMN.GOV,City,Non-Federal Agency,Lakeville,MN,ACTIVE
LAKEVILLEMNFIRE.GOV,City,Non-Federal Agency,Lakeville,MN,ACTIVE
LAKEWAY-TX.GOV,City,Non-Federal Agency,Lakeway,TX,ACTIVE
LAKEWOODNJ.GOV,City,Non-Federal Agency,Lakewood,NJ,ACTIVE
LANCASTERCITYSC.GOV,City,Non-Federal Agency,Lancaster,SC,ACTIVE
LANCASTERNY.GOV,City,Non-Federal Agency,Lancaster,NY,ACTIVE
LANESBORO-MN.GOV,City,Non-Federal Agency,Lanesboro,MN,ACTIVE
LANESBOROUGH-MA.GOV,City,Non-Federal Agency,LANESBOROUGH,MA,ACTIVE
LANSINGMI.GOV,City,Non-Federal Agency,Lansing,MI,ACTIVE
LANTABUS-PA.GOV,City,Non-Federal Agency,Allentown,PA,ACTIVE
LAPORTETX.GOV,City,Non-Federal Agency,La Porte,TX,ACTIVE
LAREDOTEXAS.GOV,City,Non-Federal Agency,Laredo,TX,ACTIVE
LASALLE-IL.GOV,City,Non-Federal Agency,LaSalle,IL,ACTIVE
LASVEGASNEVADA.GOV,City,Non-Federal Agency,Las Vegas,NV,ACTIVE
LASVEGASNM.GOV,City,Non-Federal Agency,Las Vegas,NM,ACTIVE
LAUDERDALEBYTHESEA-FL.GOV,City,Non-Federal Agency,Lauderdale By The Sea,FL,ACTIVE
LAUDERHILL-FL.GOV,City,Non-Federal Agency,Lauderhill,FL,ACTIVE
LAUDERHILLFL.GOV,City,Non-Federal Agency,Lauderhill,FL,ACTIVE
LAVERGNETN.GOV,City,Non-Federal Agency,La Vergne,TN,ACTIVE
LAVERNIA-TX.GOV,City,Non-Federal Agency,La Vernia,TX,ACTIVE
LAWRENCEBURGTN.GOV,City,Non-Federal Agency,Lawrenceburg,TN,ACTIVE
LAWTONMI.GOV,City,Non-Federal Agency,Lawton,MI,ACTIVE
LAWTONOK.GOV,City,Non-Federal Agency,Lawton,OK,ACTIVE
LBTS-FL.GOV,City,Non-Federal Agency,Lauderdale-By-The-Sea,FL,ACTIVE
LEADVILLE-CO.GOV,City,Non-Federal Agency,Leadville,CO,ACTIVE
LEAGUECITY-TX.GOV,City,Non-Federal Agency,League City,TX,ACTIVE
LEAGUECITYTX.GOV,City,Non-Federal Agency,League City,TX,ACTIVE
LEANDERTX.GOV,City,Non-Federal Agency,Leander,TX,ACTIVE
LEBANONCT.GOV,City,Non-Federal Agency,Lebanon,CT,ACTIVE
LEBANONNH.GOV,City,Non-Federal Agency,Lebanon,NH,ACTIVE
LEBANONOHIO.GOV,City,Non-Federal Agency,Lebanon,OH,ACTIVE
LECLAIREIOWA.GOV,City,Non-Federal Agency,LECLAIRE,IA,ACTIVE
LEEDSALABAMA.GOV,City,Non-Federal Agency,Leeds,AL,ACTIVE
LEESBURGFLORIDA.GOV,City,Non-Federal Agency,Leesburg,FL,ACTIVE
LEESBURGVA.GOV,City,Non-Federal Agency,Leesburg,VA,ACTIVE
LEESVILLELA.GOV,City,Non-Federal Agency,LEESVILLE,LA,ACTIVE
LEHI-UT.GOV,City,Non-Federal Agency,Lehi,UT,ACTIVE
LENEXA-KS.GOV,City,Non-Federal Agency,Lenexa,KS,ACTIVE
LENOIR-NC.GOV,City,Non-Federal Agency,Lenoir,NC,ACTIVE
LENOIRCITYTN.GOV,City,Non-Federal Agency,Lenoir City,TN,ACTIVE
LEOMINSTER-MA.GOV,City,Non-Federal Agency,Leominster,MA,ACTIVE
LEONIANJ.GOV,City,Non-Federal Agency,Leonia,NJ,ACTIVE
LEONVALLEYTEXAS.GOV,City,Non-Federal Agency,Leon Valley,TX,ACTIVE
LEROYTOWNSHIP-MI.GOV,City,Non-Federal Agency,Webberville,MI,ACTIVE
LETSMOVEBRIDGEPORTCT.GOV,City,Non-Federal Agency,Bridgeport,CT,ACTIVE
LEWISBURGTN.GOV,City,Non-Federal Agency,Lewisburg,TN,ACTIVE
LEWISTONMAINE.GOV,City,Non-Federal Agency,Lewiston,ME,ACTIVE
LEXINGTONKY.GOV,City,Non-Federal Agency,lexington,KY,ACTIVE
LEXINGTONNC.GOV,City,Non-Federal Agency,Lexington,NC,ACTIVE
LEXINGTONTN.GOV,City,Non-Federal Agency,Lexington,TN,ACTIVE
LEXINGTONVA.GOV,City,Non-Federal Agency,Lexington,VA,ACTIVE
LHCAZ.GOV,City,Non-Federal Agency,Lake Havasu City,AZ,ACTIVE
LIBERTYHILLTX.GOV,City,Non-Federal Agency,Liberty Hill,TX,ACTIVE
LIBERTYIN.GOV,City,Non-Federal Agency,Liberty,IN,ACTIVE
LIBERTYLAKEWA.GOV,City,Non-Federal Agency,Liberty Lake,WA,ACTIVE
LIBERTYMISSOURI.GOV,City,Non-Federal Agency,Liberty,MO,ACTIVE
LIBERTYMO.GOV,City,Non-Federal Agency,Liberty,MO,ACTIVE
LIMERICK-ME.GOV,City,Non-Federal Agency,Limerick,ME,ACTIVE
LINCOLNCA.GOV,City,Non-Federal Agency,Lincoln,CA,ACTIVE
LINCOLNIL.GOV,City,Non-Federal Agency,Lincoln,IL,ACTIVE
LINCOLNSHIREIL.GOV,City,Non-Federal Agency,Lincolnshire,IL,ACTIVE
LINDALE-TX.GOV,City,Non-Federal Agency,Lindale,TX,ACTIVE
LINDALETX.GOV,City,Non-Federal Agency,Lindale,TX,ACTIVE
LINDENWOLDNJ.GOV,City,Non-Federal Agency,Lindenwold,NJ,ACTIVE
LINNDALEVILLAGE-OH.GOV,City,Non-Federal Agency,Linndale,OH,ACTIVE
LINTON-IN.GOV,City,Non-Federal Agency,Linton,IN,ACTIVE
LITCHFIELD-NH.GOV,City,Non-Federal Agency,Litchfield,NH,ACTIVE
LITCHFIELDNH.GOV,City,Non-Federal Agency,Litchfield,NH,ACTIVE
LITTLEROCKAR.GOV,City,Non-Federal Agency,Little Rock,AR,ACTIVE
LOCKHAVENPA.GOV,City,Non-Federal Agency,Lock Haven,PA,ACTIVE
LOCKPORTNY.GOV,City,Non-Federal Agency,Lockport,NY,ACTIVE
LOCUSTGROVE-GA.GOV,City,Non-Federal Agency,Locust Grove,GA,ACTIVE
LODI.GOV,City,Non-Federal Agency,Lodi,CA,ACTIVE
LODICA.GOV,City,Non-Federal Agency,Lodi,CA,ACTIVE
LOGANCO.GOV,City,Non-Federal Agency,Sterling,CO,ACTIVE
LOGANTOWNSHIP-PA.GOV,City,Non-Federal Agency,Altoona,PA,ACTIVE
LOGANVILLE-GA.GOV,City,Non-Federal Agency,Loganville,GA,ACTIVE
LOMALINDA-CA.GOV,City,Non-Federal Agency,Loma Linda,CA,ACTIVE
LONDONBRITAINTOWNSHIP-PA.GOV,City,Non-Federal Agency,Landenberg,PA,ACTIVE
LONDONKY.GOV,City,Non-Federal Agency,London,KY,ACTIVE
LONEOAKTX.GOV,City,Non-Federal Agency,LONE OAK,TX,ACTIVE
LONGBEACH.GOV,City,Non-Federal Agency,Long Beach,CA,ACTIVE
LONGBEACHNY.GOV,City,Non-Federal Agency,Long Beach,NY,ACTIVE
LONGBEACHWA.GOV,City,Non-Federal Agency,Long Beach,WA,ACTIVE
LONGHILLNJ.GOV,City,Non-Federal Agency,Long Hill,NJ,ACTIVE
LONGLAKEMN.GOV,City,Non-Federal Agency,Long Lake,MN,ACTIVE
LONGMONTCOLORADO.GOV,City,Non-Federal Agency,Longmont,CO,ACTIVE
LONGPORTNJ.GOV,City,Non-Federal Agency,Longport,NJ,ACTIVE
LONGVIEW-WA.GOV,City,Non-Federal Agency,Longview,WA,ACTIVE
LONGVIEWTEXAS.GOV,City,Non-Federal Agency,Longview,TX,ACTIVE
LONGVIEWTX.GOV,City,Non-Federal Agency,Longview,TX,ACTIVE
LONGVIEWWA.GOV,City,Non-Federal Agency,Longview,WA,ACTIVE
LORENATX.GOV,City,Non-Federal Agency,Lorena,TX,ACTIVE
LOSALTOSCA.GOV,City,Non-Federal Agency,Los Altos,CA,ACTIVE
LOSANGELES-CA.GOV,City,Non-Federal Agency,Los Angeles,CA,ACTIVE
LOSGATOSCA.GOV,City,Non-Federal Agency,Los Gatos,CA,ACTIVE
LOSLUNASNM.GOV,City,Non-Federal Agency,Los Lunas,NM,ACTIVE
LOSRANCHOSNM.GOV,City,Non-Federal Agency,Los Ranchos de Albuquerque,NM,ACTIVE
LOTT-TX.GOV,City,Non-Federal Agency,Lott,TX,ACTIVE
LOUISBURGKANSAS.GOV,City,Non-Federal Agency,Louisburg,KS,ACTIVE
LOUISVILLECO.GOV,City,Non-Federal Agency,Louisville,CO,ACTIVE
LOUISVILLEKY.GOV,City,Non-Federal Agency,Louisville,KY,ACTIVE
LOUISVILLETN.GOV,City,Non-Federal Agency,Louisville,TN,ACTIVE
LOVEJOY-GA.GOV,City,Non-Federal Agency,Lovejoy,GA,ACTIVE
LOVETTSVILLEVA.GOV,City,Non-Federal Agency,Lovettsville,VA,ACTIVE
LOVINGTON-IL.GOV,City,Non-Federal Agency,Lovington,IL,ACTIVE
LOWELL-OR.GOV,City,Non-Federal Agency,Lowell,OR,ACTIVE
LOWELLARKANSAS.GOV,City,Non-Federal Agency,Lowell,AR,ACTIVE
LOWERALLOWAYSCREEK-NJ.GOV,City,Non-Federal Agency,Hancocks Bridge,NJ,ACTIVE
LOWERPAXTON-PA.GOV,City,Non-Federal Agency,Harrisburg,PA,ACTIVE
LUBBOCKTX.GOV,City,Non-Federal Agency,Lubbock,TX,ACTIVE
LUDINGTON-MI.GOV,City,Non-Federal Agency,Ludington,MI,ACTIVE
LUNENBURGMA.GOV,City,Non-Federal Agency,Lunenburg,MA,ACTIVE
LYMAN-ME.GOV,City,Non-Federal Agency,Lyman,ME,ACTIVE
LYMANSC.GOV,City,Non-Federal Agency,Lyman,SC,ACTIVE
LYMECT.GOV,City,Non-Federal Agency,Lyme,CT,ACTIVE
LYMENH.GOV,City,Non-Federal Agency,Lyme,NH,ACTIVE
LYNCHBURGVA.GOV,City,Non-Federal Agency,Lynchburg,VA,ACTIVE
LYNDEBOROUGHNH.GOV,City,Non-Federal Agency,Lyndeborough,NH,ACTIVE
LYNDONKS.GOV,City,Non-Federal Agency,Lyndon,KS,ACTIVE
LYNNMA.GOV,City,Non-Federal Agency,Lynn,MA,ACTIVE
LYNNWOODWA.GOV,City,Non-Federal Agency,Lynnwood,WA,ACTIVE
LYONSTOWNSHIPIL.GOV,City,Non-Federal Agency,Countryside,IL,ACTIVE
MACOMB-MI.GOV,City,Non-Federal Agency,Macomb,MI,ACTIVE
MACONGA.GOV,City,Non-Federal Agency,Macon,GA,ACTIVE
MADEIRABEACHFL.GOV,City,Non-Federal Agency,Madeira Beach,FL,ACTIVE
MADERA-CA.GOV,City,Non-Federal Agency,Madera,CA,ACTIVE
MADISON-AL.GOV,City,Non-Federal Agency,Madison,AL,ACTIVE
MADISON-IN.GOV,City,Non-Federal Agency,Madison,IN,ACTIVE
MADISONAL.GOV,City,Non-Federal Agency,Madison,AL,ACTIVE
MADISONLAKEMN.GOV,City,Non-Federal Agency,Madison LAke,MN,ACTIVE
