Domain Name,Domain Type,Agency,City,State
ITRD.GOV,Federal Agency,Networking Information Technology Research and Development (NITRD),Arlington,VA
NITRD.GOV,Federal Agency,Networking Information Technology Research and Development (NITRD),Arlington,VA
HERITAGEABROAD.GOV,Federal Agency,Non-Federal Agency,Washington,DC
IAB.GOV,Federal Agency,Non-Federal Agency,Quantico,VA
JUSFC.GOV,Federal Agency,Non-Federal Agency,Washington,DC
NWTRB.GOV,Federal Agency,Non-Federal Agency,Arlington,VA
PPPL.GOV,Federal Agency,Non-Federal Agency,Princeton,NJ
SERVEINDIANA.GOV,Federal Agency,Non-Federal Agency,Indianapolis,IN
SJI.GOV,Federal Agency,Non-Federal Agency,Reston,VA
WMATC.GOV,Federal Agency,Non-Federal Agency,Silver Spring,MD
NRC-GATEWAY.GOV,Federal Agency,Nuclear Regulatory Commission,Rockville,MD
NRC.GOV,Federal Agency,Nuclear Regulatory Commission,Rockville,MD
OSHRC.GOV,Federal Agency,Occupational Safety & Health Review Commission,Washington,DC
INTEGRITY.GOV,Federal Agency,Office of Government Ethics,Washington,DC
APPLICATIONMANAGER.GOV,Federal Agency,Office of Personnel Management,Macon,GA
CHCOC.GOV,Federal Agency,Office of Personnel Management,Washington,DC
E-QIP.GOV,Federal Agency,Office of Personnel Management,Washington,DC
EMPLOYEEEXPRESS.GOV,Federal Agency,Office of Personnel Management,Macon,GA
FEB.GOV,Federal Agency,Office of Personnel Management,Washington,DC
FEDERALJOBS.GOV,Federal Agency,Office of Personnel Management,Macon,GA
FEDJOBS.GOV,Federal Agency,Office of Personnel Management,Macon,GA
FEDSHIREVETS.GOV,Federal Agency,Office of Personnel Management,Washington,DC
FEGLI.GOV,Federal Agency,Office of Personnel Management,Washington,DC
FSAFEDS.GOV,Federal Agency,Office of Personnel Management,Washington,DC
GOLEARN.GOV,Federal Agency,Office of Personnel Management,Washington,DC
GOVERNMENTJOBS.GOV,Federal Agency,Office of Personnel Management,Macon,GA
HRU.GOV,Federal Agency,Office of Personnel Management,Washington,DC
LMRCOUNCIL.GOV,Federal Agency,Office of Personnel Management,Washington,DC
OPM.GOV,Federal Agency,Office of Personnel Management,Macon,GA
PAC.GOV,Federal Agency,Office of Personnel Management,Washington,DC
PMF.GOV,Federal Agency,Office of Personnel Management,Washington,DC
TELEWORK.GOV,Federal Agency,Office of Personnel Management,Washington,DC
UNLOCKTALENT.GOV,Federal Agency,Office of Personnel Management,Washington,DC
USAJOBS.GOV,Federal Agency,Office of Personnel Management,Washington,DC
USALEARNING.GOV,Federal Agency,Office of Personnel Management,Washington,DC
USASTAFFING.GOV,Federal Agency,Office of Personnel Management,Macon,GA
OPIC.GOV,Federal Agency,Overseas Private Investment Corporation,Washington,DC
PBGC.GOV,Federal Agency,Pension Benefit Guaranty Corporation,Washington,DC
PRC.GOV,Federal Agency,Postal Rate Commission,Washington,DC
RRB.GOV,Federal Agency,Railroad Retirement Board,Chicago,IL
EDUCATIONJOBSFUND.GOV,Federal Agency,Recovery Accountability and Transparency Board,Washington,DC
FEDERALACCOUNTABILITY.GOV,Federal Agency,Recovery Accountability and Transparency Board,Washington,DC
FEDERALREPORTING.GOV,Federal Agency,Recovery Accountability and Transparency Board,Washington,DC
FEDERALTRANSPARENCY.GOV,Federal Agency,Recovery Accountability and Transparency Board,Washington ,DC
RATB.GOV,Federal Agency,Recovery Accountability and Transparency Board,WASHINGTON,DC
RECOVERY.GOV,Federal Agency,Recovery Accountability and Transparency Board,Washington,DC
404.GOV,Federal Agency,Securities and Exchange Commission,Alexandria,VA
INVESTOR.GOV,Federal Agency,Securities and Exchange Commission,Alexandria,VA
SEC.GOV,Federal Agency,Securities and Exchange Commission,Alexandria,VA
SSS.GOV,Federal Agency,Selective Service System,Arlington,VA
BUSINESS.GOV,Federal Agency,Small Business Administration,Washington,DC
HSA.GOV,Federal Agency,Small Business Administration,Washington,DC
NWBC.GOV,Federal Agency,Small Business Administration,Washington,DC
ONLINEWBC.GOV,Federal Agency,Small Business Administration,Washington,DC
SBA.GOV,Federal Agency,Small Business Administration,Washington,DC
WOMENBIZ.GOV,Federal Agency,Small Business Administration,Washington,DC
ITIS.GOV,Federal Agency,Smithsonian Institution,Washington,DC
SEGUROSOCIAL.GOV,Federal Agency,Social Security Administration,Baltimore,MD
SOCIALSECURITY.GOV,Federal Agency,Social Security Administration,Baltimore,MD
SSA.GOV,Federal Agency,Social Security Administration,Baltimore,MD
SSAB.GOV,Federal Agency,Social Security Advisory Board,WASHINGTON,DC
STENNIS.GOV,Federal Agency,Stennis Center for Public Service,Starkville,MS
TVA.GOV,Federal Agency,Tennessee Valley Authority,Knoxville,TN
TVAOIG.GOV,Federal Agency,Tennessee Valley Authority,Knoxville,TN
TSC.GOV,Federal Agency,Terrorist Screening Center,Washington,DC
PTF.GOV,Federal Agency,The Intelligence Community,Washington,DC
BANKRUPTCY.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
CAVC.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
DCSC.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
FEDCIR.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
FEDERALCOURTS.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
FEDERALPROBATION.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
FEDERALRULES.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
FJC.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
JUDICIALCONFERENCE.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
NMCOURT.FED.US,Federal Agency,The Judicial Branch (Courts),Albuquerque,NM
PACER.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
SC-US.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
SCINET-TEST.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
SCINET.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
SCUS.GOV,Federal Agency,The Judicial Branch (Courts),WASHINGTON,DC
SUPREME-COURT.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
SUPREMECOURT.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
SUPREMECOURTUS.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USBANKRUPTCY.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USC.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USCAVC.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USCOURTS.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USCVA.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USPROBATION.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USSC.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
USTAXCOURT.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
VETAPP.GOV,Federal Agency,The Judicial Branch (Courts),Washington,DC
AOC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CAPITAL.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CAPITOL.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CAPITOLFLAGS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CBO.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CBONEWS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CECC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CHINA-COMMISSION.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CHINACOMMISSION.GOV,Federal Agency,The Legislative Branch (Congress),Washington,MD
CITIZENCOSPONSORS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CITIZENS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
COSPONSOR.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
CSCE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
DEMOCRATICLEADER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
DEMOCRATICWHIP.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
DEMOCRATS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
DEMS.GOV,Federal Agency,The Legislative Branch (Congress),Washington DC,DC
ESECLAB.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
FASAB.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
GAO.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
GAONET.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
GOP.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
GOPCONFERENCE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
GOPLEADER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
HOUSE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
HOUSECOMMUNICATIONS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
HOUSEDEMOCRATS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
HOUSEDEMS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
HOUSELIVE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
HOUSENEWSLETTERS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
JCT.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
LISTENSTOYOU.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
MAJORITYLEADER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
MAJORITYWHIP.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
PDBCECC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
PPDCECC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
REPUBLICANS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
SENATE.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
SENATERESTAURANTS.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
SPEAKER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
TAXREFORM.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
USBG.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
USCAPITAL.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
USCAPITOL.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
USCAPITOLVISITORCENTER.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
USCVC.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
VISITTHECAPITAL.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
VISITTHECAPITOL.GOV,Federal Agency,The Legislative Branch (Congress),Washington,DC
WORLDWAR1CENTENNIAL.GOV,Federal Agency,The United States World War One Centennial Commission,Washington,DC
ACCESS-BOARD.GOV,Federal Agency,U. S. Access Board,Washington,DC
USHMM.GOV,Federal Agency,U. S. Holocaust Memorial Museum,Washington,DC
USITC.GOV,Federal Agency,U. S. International Trade Commission,Washington,DC
OSC.GOV,Federal Agency,U. S. Office of Special Counsel,Washington,DC
OSCNET.GOV,Federal Agency,U. S. Office of Special Counsel,Washington,DC
PEACECORE.GOV,Federal Agency,U. S. Peace Corps,Washington,DC
PEACECORP.GOV,Federal Agency,U. S. Peace Corps,Washington,DC
PEACECORPS.GOV,Federal Agency,U. S. Peace Corps,Washington,DC
CHANGEOFADDRESS.GOV,Federal Agency,U. S. Postal Service,Washington,DC
MAIL.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC
POSTOFFICE.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC
PURCHASING.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC
USPIS.GOV,Federal Agency,U. S. Postal Service,Arlington,VA
USPS.GOV,Federal Agency,U. S. Postal Service,Raleigh,NC
CHILDRENINADVERSITY.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
DFAFACTS.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
FEEDTHEFUTURE.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
FIGHTINGMALARIA.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
LETGIRLSLEARN.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
NEGLECTEDDISEASES.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
OFDA.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
PMI.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
USAID.GOV,Federal Agency,U.S. Agency for International Development,Washington,DC
USAIDALLNET.GOV,Federal Agency,U.S. Agency for International Development,Arlington,VA
USCP.GOV,Federal Agency,U.S. Capitol Police,Washington,DC
CHEMSAFETY.GOV,Federal Agency,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC
CSB.GOV,Federal Agency,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC
SAFETYVIDEOS.GOV,Federal Agency,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC
CFA.GOV,Federal Agency,U.S. Commission of Fine Arts,Washington,DC
PEACECORPSOIG.GOV,Federal Agency,"U.S. Postal Service, Office of Inspector General",Washington,DC
USPSOIG.GOV,Federal Agency,"U.S. Postal Service, Office of Inspector General",Arlington,VA
USTDA.GOV,Federal Agency,U.S. Trade and Development Agency,Arlington,VA
CARBONCYCLESCIENCE.GOV,Federal Agency,United Stated Global Change Research Program,Washington,DC
GLOBALCHANGE.GOV,Federal Agency,United Stated Global Change Research Program,Washington,DC
IPCC-WG2.GOV,Federal Agency,United Stated Global Change Research Program,Stanford,CA
USGCRP.GOV,Federal Agency,United Stated Global Change Research Program,Washington,DC
OGE.GOV,Federal Agency,United States Office of Government Ethics,Washington,DC
USOGE.GOV,Federal Agency,United States Office of Government Ethics,Washington,DC
ICH.GOV,Federal Agency,US Interagency Council on Homelessness,washington,DC
USICH.GOV,Federal Agency,US Interagency Council on Homelessness,Washington,DC
