Domain Name,Domain Type,Agency,City,State
VT.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
VTALERT.GOV,State/Local Govt,Non-Federal Agency,Montpelier,VT
WA.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WALPOLE-MA.GOV,State/Local Govt,Non-Federal Agency,Walpole,MA
WASHINGTON.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WASHINGTONDC.GOV,State/Local Govt,Non-Federal Agency,"Washington,",DC
WASHINGTONNC.GOV,State/Local Govt,Non-Federal Agency,Washington,NC
WASHINGTONSTATE.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WATAUGACOUNTYNC.GOV,State/Local Govt,Non-Federal Agency,Boone,NC
WCNYH.GOV,State/Local Govt,Non-Federal Agency,New YOrk,NY
WESTVIRGINIA.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WHITMAN-MA.GOV,State/Local Govt,Non-Federal Agency,Whitman,MA
WHYNEVADA.GOV,State/Local Govt,Non-Federal Agency,Carson City,NV
WI-TIME.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WI.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WIBADGERTRACS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WICONNECTIONS2030.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WICOURTS.GOV,State/Local Govt,Non-Federal Agency,MADISON,WI
WIDOC.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WIGRANTS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WILAWLIBRARY.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WILDOHIO.GOV,State/Local Govt,Non-Federal Agency,Columbus,OH
WILMINGTON-NC.GOV,State/Local Govt,Non-Federal Agency,Wilmington,NC
WILMINGTONNC.GOV,State/Local Govt,Non-Federal Agency,Wilmington,NC
WINTERPORTMAINE.GOV,State/Local Govt,Non-Federal Agency,Winterport,ME
WINTERSPRINGSFL.GOV,State/Local Govt,Non-Federal Agency,Winter Springs,FL
WISC.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSIN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINCRIMEALERT.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINDMV.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINDOT.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINFREIGHTPLAN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINRAILPLAN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WISCONSINROUNDABOUTS.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
WMATA.GOV,State/Local Govt,Non-Federal Agency,Washington,DC
WORKFORCEONETOUCHTN.GOV,State/Local Govt,Non-Federal Agency,Nashville,TN
WORKFORNC.GOV,State/Local Govt,Non-Federal Agency,Raleigh,NC
WSDOT.GOV,State/Local Govt,Non-Federal Agency,Olympia,WA
WV.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WV457.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVAGO.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVCOMMERCE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVCONSUMERPROTECTION.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVCSI.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVDHSEM.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVDNR.GOV,State/Local Govt,Non-Federal Agency,South Charleston,WV
WVHOUSE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVINSURANCE.GOV,State/Local Govt,Non-Federal Agency,Charleson,WV
WVLEGISLATURE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVOASIS.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVOT.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVPRESIDENT.GOV,State/Local Govt,Non-Federal Agency,Morgantown,WV
WVPURCHASING.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVREVENUE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSAO.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSENATE.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSENIORSERVICES.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSP.GOV,State/Local Govt,Non-Federal Agency,South Charleston,WV
WVSPEAKER.GOV,State/Local Govt,Non-Federal Agency,Morgantown,WV
WVSTO.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WVSURPLUS.GOV,State/Local Govt,Non-Federal Agency,Dunbar,WV
WVTAX.GOV,State/Local Govt,Non-Federal Agency,Charleston,WV
WY.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYCAMPAIGNFINANCE.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYO.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOBOARDS.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOLEG.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOMING.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOMINGLMI.GOV,State/Local Govt,Non-Federal Agency,cheyenne,WY
WYOMINGOFFICEOFTOURISM.GOV,State/Local Govt,Non-Federal Agency,Cheyenne,WY
WYOREG.GOV,State/Local Govt,Non-Federal Agency,cheyenne,WY
WYWINDFALL.GOV,State/Local Govt,Non-Federal Agency,cheyenne,WY
ZEROINWISCONSIN.GOV,State/Local Govt,Non-Federal Agency,Madison,WI
